27.136982,21.631716,16.918919,19.863005,33.248375,5.120224,27.271608,42.85518,4.8201766,34.587753,39.50448,2.7744875,36.590164,25.443756,1.2270075,3.000000
3.4474666,20.11243,18.251558,46.77366,44.29193,16.312517,46.2128,54.882565,14.0976095,45.86767,63.371628,9.5421295,43.1755,52.992508,8.916283,3.000000
11.168979,28.71132,19.524643,101.00274,16.4147,9.849257,101.52578,26.940554,8.844847,97.39611,30.987535,9.757737,86.680984,24.589823,10.835857,3.000000
11.780843,16.758585,14.740411,24.421196,31.692348,4.262008,16.104122,49.482166,6.9847283,21.054052,49.125698,4.191169,28.604841,31.690674,2.8046088,3.000000
17.62943,11.36679,13.550985,11.304841,44.887592,48.05395,19.176159,47.437515,61.216984,18.22217,51.734936,54.182804,26.78375,49.132915,27.464926,3.000000
18.867802,34.459442,4.835553,20.172766,29.078815,8.899959,13.385076,43.760857,12.579366,18.003607,60.66914,5.289854,24.895134,41.657402,6.1234417,3.000000
15.127878,11.558585,44.03192,24.20006,47.298096,52.202126,17.432932,39.90492,45.96743,6.9602027,22.821007,37.759274,1.8293792,36.504196,27.676151,3.000000
13.292129,30.61317,19.938108,84.70173,6.6935077,14.961717,111.749054,40.03807,18.619545,109.415665,42.557735,29.493073,103.682755,35.357452,31.531885,4.000000
37.208042,45.52874,17.991308,34.63445,36.420486,55.26032,18.355215,20.143288,136.5914,14.885712,32.59827,126.521515,20.070894,75.242905,65.73725,4.000000
15.665006,7.60848,13.240166,48.976208,7.347776,11.000912,49.868107,127.86493,11.42701,40.556442,133.43478,13.586487,32.240036,128.08125,21.490595,4.000000
19.036585,28.325842,14.687913,27.49289,7.2167354,9.451225,77.40315,79.70315,9.704993,93.94802,65.72084,15.515994,94.45873,61.729023,24.094786,4.000000
16.728539,28.309853,36.88944,19.060305,4.409888,5.2587028,73.70534,80.644135,5.227161,99.94395,57.91214,5.9012237,110.041824,45.004414,13.450766,4.000000
10.594636,30.088392,32.062035,13.548604,6.739444,4.1837587,119.49078,25.235605,10.640804,128.2219,21.96543,16.384834,129.27673,18.304111,11.0308695,4.000000
7.628017,18.01088,28.065067,12.706782,3.3911428,4.7387266,111.154854,30.170536,11.4298935,119.854126,26.671059,17.792088,118.92835,20.926542,12.473935,4.000000
9.41453,27.849613,19.47902,14.498472,4.89865,6.904561,111.27396,24.171438,15.582597,117.798325,26.21666,63.80033,115.5876,18.688007,114.61763,4.000000
20.646297,40.547485,19.352928,44.486515,9.855707,6.4078918,112.06952,12.308506,19.89004,113.481094,35.242714,137.24394,105.009125,30.543825,157.53052,4.000000
31.013193,30.29766,12.7056465,44.29118,14.785372,3.4788039,75.08711,16.419199,7.940848,73.53612,38.695583,14.481631,68.211945,45.649952,64.41143,4.000000
26.723183,24.233343,17.356422,85.887245,91.83167,29.84732,90.86587,94.91544,32.646015,91.60286,93.71586,38.54329,89.71374,88.52098,43.414783,5.000000
31.528711,11.439932,13.42872,68.86365,107.75857,30.828484,77.33745,105.0728,32.997334,82.655426,100.33618,40.815304,85.50141,91.528244,42.989918,5.000000
24.13133,22.120674,6.7837515,76.738846,95.16959,30.039797,88.18048,87.97788,34.213413,89.60166,86.56118,41.94244,92.11982,78.3114,44.783127,5.000000
13.651117,16.70181,12.594295,75.01494,98.17327,32.52178,79.57763,96.20084,30.937466,80.03984,95.827095,33.172184,78.01088,93.77069,35.733597,5.000000
24.942204,12.5793295,11.221376,67.888885,98.85636,31.652578,74.36597,96.76244,32.730618,76.26668,95.677475,38.954983,80.47756,86.59573,39.62737,5.000000
24.728056,13.621241,13.462599,79.16628,101.14176,33.821777,85.27186,98.34707,38.361,87.597,95.278366,46.04639,86.75758,88.281456,43.506344,5.000000
10.840547,14.360365,12.7744,70.79445,106.6091,31.826496,78.15778,103.6506,29.998707,78.01179,103.356064,36.175323,71.92561,108.8046,34.78409,5.000000
23.24778,7.059877,6.2440853,71.133286,97.315956,34.03914,79.56166,96.75658,39.959457,83.7306,94.39418,49.582855,85.94071,90.21451,47.00245,5.000000
17.435354,15.495775,3.546262,72.15462,96.77981,32.259926,79.89024,99.00242,31.386913,81.04131,97.14951,39.28153,79.852425,96.19565,34.38644,5.000000
17.507465,25.948046,11.797399,52.658546,93.028534,37.699554,70.459206,87.916016,25.764095,77.33368,87.41409,25.95675,78.95199,79.758156,24.201733,5.000000
